url,routename,Bus Name,Bus Type,Departing Time,Duration,Reaching Time,Star Rating,Price,Seats Available,id
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),23:40,00h 19m,23:59,3.1,886.0,39 Seats available,1850
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:44,01h 31m,01:15,4.3,600.0,48 Seats available,1851
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Laxmi holidays,VE A/C Sleeper (2+1),23:55,02h 20m,02:15,4.6,570.0,31 Seats available,1852
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,01h 27m,01:25,3.7,599.0,37 Seats available,1853
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,01h 32m,01:30,3.7,599.0,25 Seats available,1854
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:59,01h 31m,01:30,4.3,554.0,45 Seats available,1855
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Vaishnoyatra services pvt ltd,A/C Seater / Sleeper (2+2),23:30,02h 30m,02:00,2.9,450.0,50 Seats available,1856
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 6651,Ordinary 3+2 Non AC Seater,04:05,05h 15m,09:20,3.9,297.0,47 Seats available,1857
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 649,A/C Executive (2+3),04:45,03h 45m,08:30,4.7,315.0,25 Seats available,1858
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 654,A/C Executive (2+3),05:20,04h 40m,10:00,4.5,369.0,44 Seats available,1859
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 616,A/C Executive (2+3),06:00,03h 50m,09:50,4.4,315.0,32 Seats available,1860
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 652,Ordinary 3+2 Non AC Seater,06:20,06h 40m,13:00,3.9,348.0,27 Seats available,1861
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 401269,Ordinary 3+2 Non AC Seater,06:30,04h 00m,10:30,3.8,295.0,34 Seats available,1862
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 624,Ordinary 3+2 Non AC Seater,06:45,05h 05m,11:50,3.9,309.0,26 Seats available,1863
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 617,Ordinary 3+2 Non AC Seater,07:30,06h 35m,14:05,3.9,339.0,39 Seats available,1864
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 641,Ordinary 3+2 Non AC Seater,08:20,04h 00m,12:20,4.4,295.0,22 Seats available,1865
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 618,Ordinary 3+2 Non AC Seater,09:00,06h 20m,15:20,4.3,339.0,37 Seats available,1866
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 164,Himsuta AC Seater Volvo/Scania 2+2,09:30,04h 30m,14:00,4.3,500.0,12 Seats available,1867
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 620,Ordinary 3+2 Non AC Seater,15:10,05h 30m,20:40,4.1,339.0,37 Seats available,1868
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 401270,Ordinary 3+2 Non AC Seater,17:05,04h 00m,21:05,3.6,295.0,32 Seats available,1869
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 602,Ordinary 3+2 Non AC Seater,17:20,05h 50m,23:10,3.9,314.0,37 Seats available,1870
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 955,Ordinary 3+2 Non AC Seater,17:40,06h 15m,23:55,3.9,309.0,37 Seats available,1871
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 601,Himmani Deluxe 2+2 Non AC Seater,18:30,04h 37m,23:07,3.9,323.0,26 Seats available,1872
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 99,Himsuta AC Seater Volvo/Scania 2+2,21:00,05h 00m,02:00,3.9,615.0,33 Seats available,1873
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 622,Ordinary 3+2 Non AC Seater,21:15,05h 15m,02:30,3.3,344.0,37 Seats available,1874
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,21:30,04h 30m,02:00,3.9,595.0,26 Seats available,1875
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,04h 55m,01:15,4.4,522.0,39 Seats available,1876
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:40,04h 25m,02:05,4.7,540.0,22 Seats available,1877
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,05h 10m,03:10,4.5,584.0,32 Seats available,1878
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,03:00,04h 40m,07:40,3.9,595.0,30 Seats available,1879
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 1268,Ordinary 3+2 Non AC Seater,04:50,05h 40m,10:30,4.3,339.0,37 Seats available,1880
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 401669,Ordinary 3+2 Non AC Seater,10:35,04h 05m,14:40,4.1,295.0,35 Seats available,1881
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 9236,A/C Executive (2+3),12:05,04h 05m,16:10,4.3,315.0,35 Seats available,1882
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 1515,Ordinary 3+2 Non AC Seater,13:20,06h 55m,20:15,3.2,348.0,37 Seats available,1883
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 1529,Ordinary 3+2 Non AC Seater,13:56,05h 09m,19:05,3.2,339.0,37 Seats available,1884
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 1516,A/C Executive (2+3),15:00,03h 50m,18:50,4.3,315.0,41 Seats available,1885
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 1546,Ordinary 3+2 Non AC Seater,16:25,04h 50m,21:15,2.5,309.0,27 Seats available,1886
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 9235,A/C Executive (2+3),16:40,05h 20m,22:00,4.3,369.0,42 Seats available,1887
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 401670,Ordinary 3+2 Non AC Seater,18:00,04h 00m,22:00,5.0,295.0,33 Seats available,1888
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 1549,Ordinary 3+2 Non AC Seater,18:15,06h 45m,01:00,3.9,337.0,37 Seats available,1889
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),01:40,03h 55m,05:35,4.7,490.0,11 Seats available,1890
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),Laxmi holidays,Volvo A/C Semi Sleeper (2+2),02:00,04h 10m,06:10,4.7,499.0,12 Seats available,1891
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),02:30,03h 40m,06:10,4.5,540.0,23 Seats available,1892
https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh to Hamirpur (Himachal Pradesh),Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),02:45,05h 35m,08:20,4.3,1223.0,36 Seats available,1893
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 6747,Ordinary 3+2 Non AC Seater,05:00,04h 31m,09:31,3.9,333.0,27 Seats available,1894
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 964,Ordinary 3+2 Non AC Seater,05:45,06h 55m,12:40,3.9,358.0,37 Seats available,1895
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 950,Ordinary 3+2 Non AC Seater,06:45,06h 10m,12:55,3.9,358.0,27 Seats available,1896
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 1175,Ordinary 3+2 Non AC Seater,07:30,06h 55m,14:25,3.9,358.0,37 Seats available,1897
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 6676,Ordinary 3+2 Non AC Seater,07:50,07h 10m,15:00,3.9,356.0,37 Seats available,1898
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 164,Himsuta AC Seater Volvo/Scania 2+2,08:30,05h 30m,14:00,3.9,586.0,27 Seats available,1899
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 1165,Ordinary 3+2 Non AC Seater,09:00,05h 15m,14:15,3.9,358.0,26 Seats available,1900
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 974,Ordinary 3+2 Non AC Seater,10:05,07h 10m,17:15,3.9,354.0,24 Seats available,1901
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 6668,Ordinary 3+2 Non AC Seater,11:30,06h 30m,18:00,3.9,356.0,37 Seats available,1902
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 955,Ordinary 3+2 Non AC Seater,16:20,07h 35m,23:55,3.9,361.0,34 Seats available,1903
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 1146,Ordinary 3+2 Non AC Seater,17:10,06h 09m,23:19,3.9,363.0,37 Seats available,1904
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 952,Ordinary 3+2 Non AC Seater,17:34,06h 46m,00:20,3.9,358.0,37 Seats available,1905
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 1105,Ordinary 3+2 Non AC Seater,19:00,06h 10m,01:10,3.9,358.0,37 Seats available,1906
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 1101,Ordinary 3+2 Non AC Seater,19:30,05h 35m,01:05,3.9,358.0,37 Seats available,1907
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 622,Ordinary 3+2 Non AC Seater,20:10,06h 20m,02:30,3.9,397.0,37 Seats available,1908
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,20:30,05h 30m,02:00,3.9,682.0,26 Seats available,1909
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165837,HVAC Seater (2+3),13:20,06h 30m,19:50,4.2,452.39,43 Seats available,1910
https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),19:30,05h 45m,01:15,4.7,522.0,39 Seats available,1911
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165741,HVAC Seater (2+3),12:58,04h 35m,17:33,4.1,307.62,47 Seats available,1912
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165743,HVAC Seater (2+3),15:30,04h 35m,20:05,3.8,307.62,47 Seats available,1913
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165746,HVAC Seater (2+3),18:30,04h 35m,23:05,4.8,307.62,47 Seats available,1914
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165748,HVAC Seater (2+3),22:45,04h 35m,03:20,3.7,307.62,47 Seats available,1915
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,04h 45m,21:15,3.3,432.0,37 Seats available,1916
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),10:00,03h 15m,13:15,4.6,488.0,24 Seats available,1917
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),10:00,03h 19m,13:19,4.3,488.0,24 Seats available,1918
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),10:30,03h 10m,13:40,4.6,399.0,24 Seats available,1919
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),10:30,03h 30m,14:00,3.9,488.0,30 Seats available,1920
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:30,03h 25m,00:55,4.0,450.0,25 Seats available,1921
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),10:30,02h 55m,13:25,3.7,488.0,30 Seats available,1922
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,FlixBus,A/C Seater (2+2),11:00,04h 30m,15:30,4.9,104.0,44 Seats available,1923
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,FlixBus,A/C Seater (2+2),20:00,04h 30m,00:30,4.5,109.0,41 Seats available,1924
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,02h 50m,00:50,4.1,495.0,29 Seats available,1925
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,02h 30m,23:00,4.7,499.0,50 Seats available,1926
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,03h 05m,23:35,4.8,499.0,48 Seats available,1927
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,03h 15m,23:45,4.6,421.0,33 Seats available,1928
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),21:55,03h 45m,01:40,3.9,639.0,38 Seats available,1929
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,02h 50m,01:20,4.4,529.0,31 Seats available,1930
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,02h 45m,01:15,5.0,529.0,31 Seats available,1931
https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,03h 00m,01:00,2.7,495.0,29 Seats available,1932
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh Transport Undertaking (CTU) - 165801,HVAC Seater (2+3),07:16,02h 44m,10:00,4.3,157.15,47 Seats available,1933
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh Transport Undertaking (CTU) - 165803,HVAC Seater (2+3),09:01,02h 45m,11:46,4.3,157.15,47 Seats available,1934
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh Transport Undertaking (CTU) - 165805,HVAC Seater (2+3),13:14,02h 45m,15:59,4.2,157.15,47 Seats available,1935
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Chandigarh Transport Undertaking (CTU) - 165807,HVAC Seater (2+3),16:59,02h 45m,19:44,4.4,157.15,47 Seats available,1936
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Mercedes A/C Seater (2+2),06:50,01h 40m,08:30,4.4,280.0,39 Seats available,1937
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Mercedes A/C Seater (2+2),08:00,02h 05m,10:05,4.7,280.0,45 Seats available,1938
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),08:40,01h 50m,10:30,4.3,280.0,45 Seats available,1939
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),09:40,02h 15m,11:55,4.4,280.0,39 Seats available,1940
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Mercedes Benz A/C (2+2),10:35,02h 15m,12:50,3.7,280.0,44 Seats available,1941
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),11:15,01h 55m,13:10,4.4,280.0,41 Seats available,1942
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),11:35,02h 15m,13:50,3.7,280.0,49 Seats available,1943
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),12:15,02h 00m,14:15,3.1,280.0,41 Seats available,1944
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),12:55,01h 55m,14:50,3.1,280.0,49 Seats available,1945
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),13:45,01h 45m,15:30,3.7,200.0,53 Seats available,1946
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),14:13,02h 10m,16:23,4.3,280.0,44 Seats available,1947
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),14:55,01h 55m,16:50,3.7,280.0,45 Seats available,1948
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),15:25,02h 05m,17:30,3.8,280.0,36 Seats available,1949
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),15:50,02h 15m,18:05,3.1,280.0,40 Seats available,1950
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),16:20,02h 10m,18:30,3.9,280.0,41 Seats available,1951
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),17:10,01h 55m,19:05,4.0,280.0,41 Seats available,1952
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),17:25,02h 25m,19:50,4.6,280.0,44 Seats available,1953
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),17:55,02h 05m,20:00,4.4,280.0,44 Seats available,1954
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),18:20,02h 00m,20:20,3.6,280.0,41 Seats available,1955
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Sagar Bus Service,Volvo AC Seater (2+2),10:20,02h 20m,12:40,2.9,314.0,41 Seats available,1956
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Jujhar Travels,Mercedes A/C Seater (2+2),15:00,02h 15m,17:15,2.9,280.0,43 Seats available,1957
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),02:30,03h 00m,05:30,3.5,647.0,34 Seats available,1958
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),02:50,01h 10m,04:00,4.3,524.0,23 Seats available,1959
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),02:55,01h 50m,04:45,3.1,686.0,38 Seats available,1960
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),02:55,01h 05m,04:00,3.1,686.0,42 Seats available,1961
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),03:25,01h 21m,04:46,3.7,549.0,25 Seats available,1962
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),03:30,01h 36m,05:06,3.7,499.0,26 Seats available,1963
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,New Khaira TPT,AC Sleeper (2+1),04:00,01h 30m,05:30,3.1,1350.0,30 Seats available,1964
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),04:20,01h 50m,06:10,4.3,480.0,21 Seats available,1965
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),04:40,02h 00m,06:40,4.3,475.0,24 Seats available,1966
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),05:30,02h 00m,07:30,3.5,647.0,34 Seats available,1967
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),16:20,03h 00m,19:20,3.6,549.0,30 Seats available,1968
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),16:45,02h 35m,19:20,3.7,549.0,30 Seats available,1969
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),16:59,02h 21m,19:20,3.7,549.0,30 Seats available,1970
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Rajpreet Travels and cargo,A/C Sleeper (2+1),19:00,02h 30m,21:30,3.5,950.0,32 Seats available,1971
https://www.redbus.in/bus-tickets/chandigarh-to-ludhiana,Chandigarh to Ludhiana,Rajpreet Travels and cargo,A/C Sleeper (2+1),20:00,02h 00m,22:00,3.5,666.0,36 Seats available,1972
